name,naics_description,naics_code,address,city,state,county,zip,phone,website,excess_food_low,excess_food_high,unique_id,data_source
"These Must Be The Grapes, LLC",Wineries,312130,1150 Hayes St,NAPA,CA,Napa,94559,,,2.7401,8.789000000000001,FMP12692,EPA 2023
Thg Brands Inc.,All Other Miscellaneous Food Manufacturing,311999,1810 Abalone Ave,Torrance,CA,Los Angeles,90501,8446948327,www.thehummusguy.com,90.1,289,FMP36747,EPA 2023
Thin Vine Wines LLC,Wineries,312130,2130 Via Sonora,Oceanside,CA,San Diego,92054,,,1.8875950000000001,6.054550000000001,FMP8980,EPA 2023
"This Bar Saves Lives, LLC",Nonchocolate Confectionery Manufacturing,311340,12211 W Wash Blvd Ste 102,Los Angeles,CA,Los Angeles,90066,3107796759,www.thissaveslives.com,64.395,206.55,FMP36181,EPA 2023
"Thomas Fogarty Winery, LLC",Wineries,312130,19501 Skyline Blvd,Redwood City,CA,San Mateo,94062,6508516777,www.fogartywinery.com,,,FMP39534,EPA 2023
Thomas Hsi Vineyards,Wineries,312130,4036 Mount Veeder Rd,NAPA,CA,Napa,94558,7072255185,,26.408734,84.70726,FMP32651,EPA 2023
Thomas Knight Wines LLC,Wineries,312130,477 25th St,Oakland,CA,Alameda,94612,,,2.013523,6.45847,FMP9623,EPA 2023
Thomas Leonardini,Wineries,312130,1563 Saint Helena Hwy S,Saint Helena,CA,Napa,94574,7079639454,www.whitehalllane.com,99.0328055,317.652395,FMP36895,EPA 2023
Thomasset Treats,Retail Bakeries,311811,1972 Willow Ridge Dr,Vista,CA,San Diego,92081,7146240493,www.thomassettreatsvendingservices.com,0.8867430000000001,2.8442700000000003,FMP1526,EPA 2023
"Thompson Vineyard, LLC",Wineries,312130,9229 Alisos Canyon Rd,Los Alamos,CA,Santa Barbara,93440,8053443440,www.thompsonvineyard.com,19.1463295,61.412755000000004,FMP29355,EPA 2023
Thorn Baker Inc,Retail Bakeries,311811,904 Baker Hill Way,Rocklin,CA,Placer,95765,9165214240,www.bakerthorn.com,10.118177,32.454530000000005,FMP21754,EPA 2023
Thorn Hill Vineyards,All Other Miscellaneous Food Manufacturing,311999,1234 Main St,Saint Helena,CA,Napa,94574,7073025168,www.thornhillvineyards.wordpress.com,14.101763,45.23207,FMP24778,EPA 2023
Thorn Hill Vineyards Inc,Wineries,312130,8170 Highway 29,Lower Lake,CA,Lake,95457,7072792745,www.thornhillvineyards.com,19.8183695,63.568355000000004,FMP29858,EPA 2023
Thornton Winery,Wineries,312130,32575 Rancho Cal Rd,Temecula,CA,Riverside,92591,9516990099,www.thorntonwine.com,411.5577465,1320.090885,FMP38272,EPA 2023
"Three Babes Bakeshop, Inc.",Retail Bakeries,311811,628 Hayes St,San Francisco,CA,San Francisco,94102,4156179774,www.threebabesbakeshop.com,38.3985,123.165,FMP34775,EPA 2023
Three Dog Bakery Inc.,Retail Bakeries,311811,3326 Woodworth Ave,Thousand Oaks,CA,Ventura,91362,8058760045,,1.8822155,6.037295,FMP8963,EPA 2023
"Three Frogs Vineyard, Inc.",Wineries,312130,27785 Poppy Dr,Willits,CA,Mendocino,95490,7074595884,,23.156389,74.27521,FMP31603,EPA 2023
Three Pug Bakery,Retail Bakeries,311811,550 Exeter Ave,La Habra,CA,Orange,90631,7144785318,,1.07219,3.4391000000000003,FMP4827,EPA 2023
"Three Sisters Bakery, Llc.",Retail Bakeries,311811,14825 Sutton St,Sherman Oaks,CA,Los Angeles,91403,,,15.4289625,49.489125,FMP26427,EPA 2023
Three Turns Bakery,Retail Bakeries,311811,736 Pinta Ln,Foster City,CA,San Mateo,94404,6508674385,www.threeturnsbakery.com,15.786951,50.63739,FMP26743,EPA 2023
Three Young Vines LLC,Wineries,312130,3190 Dry Creek Rd,Healdsburg,CA,Sonoma,95448,,,3.3227290000000003,10.657810000000001,FMP14352,EPA 2023
Thu Anh Nguyen Desserts LLC,Retail Bakeries,311811,839 International Blvd,Oakland,CA,Alameda,94606,,,22.01567,70.61630000000001,FMP31042,EPA 2023
Thumbprint Winery Barrel Room,Wineries,312130,18850 Hassett Ln,Geyserville,CA,Sonoma,95441,,,2.0117475000000002,6.452775000000001,FMP9609,EPA 2023
"Thunderbrew Distillery, LLC",Distilleries,312140,555 Anton Blvd Ste 100,Costa Mesa,CA,Orange,92626,,,1.6530965,5.302385,FMP7694,EPA 2023
TI Beverage Group Ltd,Wineries,312130,12711 Ventura Blvd # 290,Studio City,CA,Los Angeles,91604,3102746600,www.vampire.com,39.067254,125.31006000000001,FMP34842,EPA 2023
Tiara's Tasty Treats,Retail Bakeries,311811,2765 Del Oro Cir,Antioch,CA,Contra Costa,94509,9254705611,,12.7861705,41.012245,FMP23976,EPA 2023
Tia's Sweet Treats LLC,Retail Bakeries,311811,2146 S Orange Dr,Los Angeles,CA,Los Angeles,90016,8189258427,,15.4289625,49.489125,FMP26446,EPA 2023
"Tierra Y Vino, LLC",Wineries,312130,339 Alisal Rd,Solvang,CA,Santa Barbara,93463,8053259817,www.tierrayvino.net,15.955279,51.177310000000006,FMP26912,EPA 2023
Tiffany Rochelle Villafuerte,Commercial Bakeries,311812,9210 Thornton Rd Ste 4,Stockton,CA,San Joaquin,95209,2092003490,www.fizzbakery.com,2.0849935,6.687715000000001,FMP9966,EPA 2023
Tim Bodenhoefer,Nonchocolate Confectionery Manufacturing,311340,112 N Palm Canyon Dr,Palm Springs,CA,Riverside,92262,7607789197,,2.162665,6.936850000000001,FMP10329,EPA 2023
"Tim KY Noodle, Inc.","Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",311824,9330 Mira Mesa Blvd Ste A,San Diego,CA,San Diego,92126,8582718887,,14.9689755,48.013695000000006,FMP26017,EPA 2023
Timbre Winery,Wineries,312130,225 E Branch St,Arroyo Grande,CA,San Luis Obispo,93420,8052704308,www.timbrewinery.com,15.946587000000001,51.14943,FMP26884,EPA 2023
"Timkev International, Inc",Cookie and Cracker Manufacturing,311821,9050 Rosecrans Ave,Bellflower,CA,Los Angeles,90706,5622321691,www.timkev.com,32.5823595,104.509455,FMP34057,EPA 2023
Timothy G Pedrozo,Cheese Manufacturing,311513,7713 County Road 24,Orland,CA,Glenn,95963,5305143837,www.realfarmsteadcheese.com,2.12,6.800000000000001,FMP10139,EPA 2023
Tin Roof Extra Virgin Olive Oil,Fats and Oils Refining and Blending,311225,4320 Chiles Pope Vly Rd,Saint Helena,CA,Napa,94574,7079651544,,18.935575,60.73675000000001,FMP29212,EPA 2023
Tina's Homemade Cheesecake LLC,Retail Bakeries,311811,2119 Lusitano Dr,Fairfield,CA,Solano,94534,,,0.8867430000000001,2.8442700000000003,FMP1638,EPA 2023
"Tiny Churros, Inc.",Retail Bakeries,311811,5900 Wilshire Blvd # 2250,Los Angeles,CA,Los Angeles,90036,,,15.4289625,49.489125,FMP26486,EPA 2023
Tisano LLC,Chocolate and Confectionery Manufacturing from Cacao Beans,311351,4075 Lakeside Dr,Richmond,CA,Contra Costa,94806,2132600040,www.tisano.com,4.8906015,15.686835,FMP16894,EPA 2023
Tiscarenos,Tortilla Manufacturing,311830,2128 E Virginia Ave,Anaheim,CA,Orange,92806,7147158218,www.tiscarenosmarket.com,1.790711,5.743790000000001,FMP8438,EPA 2023
Tita Clos Winery,Wineries,312130,4 Kendall Ln,Santa Cruz,CA,Santa Cruz,95066,8314399235,www.clostitawinery.com,3.5459915,11.373935000000001,FMP14850,EPA 2023
"Titan Frozen Fruit, LLC","Frozen Fruit, Juice, and Vegetable Manufacturing",311411,1365 La Brea Ave,Santa Maria,CA,Santa Barbara,93458,8054653565,www.titanfrozen.com,169.251578,542.88242,FMP37518,EPA 2023
"Titan Frozen Fruit, LLC","Frozen Fruit, Juice, and Vegetable Manufacturing",311411,710 La Guardia St Ste C,Salinas,CA,Monterey,93905,8315404110,www.titanfrozen.com,,,FMP43006,EPA 2023
Tita's Bakery,Retail Bakeries,311811,98 Leland Ave,San Francisco,CA,San Francisco,94134,4154945568,,13.9630885,44.787265000000005,FMP25104,EPA 2023
Titus Vineyards,Wineries,312130,2971 Silverado Trl N,Saint Helena,CA,Napa,94574,7079633235,www.titusvineyards.com,26.408734,84.70726,FMP32644,EPA 2023
Tj Bakery Inc,Retail Bakeries,311811,714 S San Jacinto Ave,San Jacinto,CA,Riverside,92583,9514871365,,12.9193595,41.439455,FMP24105,EPA 2023
Tk Skaff Inc,Retail Bakeries,311811,14091 Newport Ave,Tustin,CA,Orange,92780,7147302253,www.kolachefactory.com,34.8914105,111.915845,FMP34415,EPA 2023
"Tkf Health, LLC","Dry, Condensed, and Evaporated Dairy Product Manufacturing",311514,6 Hutton Cntre Dr Ste 700,Santa Ana,CA,Orange,92707,8335383510,www.leveltenhealth.com,3.0687795,9.843255000000001,FMP13682,EPA 2023
Tl Noodle,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",311824,8118 West Ln Ste 103b,Stockton,CA,San Joaquin,95210,2099518118,,19.253999,61.75811,FMP29467,EPA 2023
"Tl Noodle, Inc.","Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",311824,9262 Elberon Way,Elk Grove,CA,Sacramento,95758,9163072818,,7.6507355,24.540095,FMP19471,EPA 2023
"Tlaxcala Bakery Panaderia, Inc",Retail Bakeries,311811,1208 S Standard Ave,Santa Ana,CA,Orange,92707,,www.tlaxcala-bakery.com,0.8867430000000001,2.8442700000000003,FMP874,EPA 2023
Tlo Wines,Wineries,312130,7105 Topaz Ln,Bakersfield,CA,Kern,93308,6615892277,,1.9585885,6.282265000000001,FMP9290,EPA 2023
Tnj Foods Inc.,Poultry Processing,311615,1047 E 3rd St,Pomona,CA,Los Angeles,91766,9093736019,www.tnjfoods.business.site,2.65,8.5,FMP12375,EPA 2023
TNT Products,Retail Bakeries,311811,764 N Cedar Dr,Covina,CA,Los Angeles,91723,6262011179,,1.008007,3.2332300000000003,FMP4442,EPA 2023
Toast,Retail Bakeries,311811,1769 Newport Blvd,Costa Mesa,CA,Orange,92627,9498735057,,20.934841,67.14949,FMP30459,EPA 2023
"Toast Bakery Brunch, Inc.",Retail Bakeries,311811,2100 Plaza Del AMO # 106,Torrance,CA,Los Angeles,90501,,,0.8867430000000001,2.8442700000000003,FMP1626,EPA 2023
Toast of The Town Inc,Wineries,312130,8364 La Mesa Blvd,La Mesa,CA,San Diego,91942,6194621797,,4.032346,12.933940000000002,FMP15765,EPA 2023
"Toasted Toad Cellars, LLC",Wineries,312130,21 E Elm St,Lodi,CA,San Joaquin,95240,9252346205,www.toastedtoadcellars.com,28.9579545,92.884005,FMP33364,EPA 2023
Toaster Oven Embarcadero,Retail Bakeries,311811,3 Embarcadero Ctr Lbby L,San Francisco,CA,San Francisco,94111,,www.thetoasteroven.com,1.1445615,3.6712350000000002,FMP5221,EPA 2023
Tobara Bakery,Retail Bakeries,311811,1703 W Olympic Blvd,Montebello,CA,Los Angeles,90640,6615577990,,12.34317,39.591300000000004,FMP23504,EPA 2023
Tobias Vineyards LLC,Wineries,312130,750 Bell Canyon Rd,Angwin,CA,Napa,94508,7074863121,www.tobiasvineyards.com,1.8184035,5.8326150000000005,FMP8683,EPA 2023
"Toca Madera Winery, Inc.",Wineries,312130,7108 N Fresno St,Fresno,CA,Fresno,93720,5594460182,www.tocamaderawinery.com,7.865783,25.229870000000002,FMP19658,EPA 2023
Toca Winery,Wineries,312130,36140 Avenue 9,Madera,CA,Madera,93636,,,1.7431965,5.591385000000001,FMP8211,EPA 2023
Toccata Tasting Room,Wineries,312130,1665 Copenhagen Dr,Solvang,CA,Santa Barbara,93463,8056865506,www.llwine.com,22.33738,71.6482,FMP31210,EPA 2023
Todd Falstrom,Coffee and Tea Manufacturing,311920,5902 Daley St,Goleta,CA,Santa Barbara,93117,8052527962,,11.925,38.25,FMP23200,EPA 2023
"Tofu Unlimited, L.P.",All Other Miscellaneous Food Manufacturing,311999,1001 16th St,San Francisco,CA,San Francisco,94107,4154315666,,2.1731855,6.970595,FMP10376,EPA 2023
Tom Hieng,Retail Bakeries,311811,928 Whitley Ave,Corcoran,CA,Kings,93212,5599924778,,1.205644,3.86716,FMP5449,EPA 2023
Tom Mackey Cellars,Wineries,312130,3360 Coffey Ln Ste E,Santa Rosa,CA,Sonoma,95403,,,54.929677,176.18953000000002,FMP35864,EPA 2023
Tom Scott Vineyard,Wineries,312130,1465 Yountville Cross Rd,Yountville,CA,Napa,94599,7079440544,www.tomscottvineyard.com,19.8065505,63.53044500000001,FMP29831,EPA 2023
"Tomales Farmstead Creamery, Inc.",Creamery Butter Manufacturing,311512,5488 Middle Rd,Petaluma,CA,Sonoma,94952,7073207138,www.tolumafarms.com,4.0304910000000005,12.927990000000001,FMP15762,EPA 2023
Tomaso's Specialty Foods & Distributing,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",311941,201 Taylor Way,Blue Lake,CA,Humboldt,95525,7076681868,www.tomasosspecialtyfoods.com,6.2041535,19.900115000000003,FMP18085,EPA 2023
"Tomco Heat Treat, Inc.",Retail Bakeries,311811,651 Wall St,La Habra,CA,Orange,90631,5623208828,,1.2558880000000001,4.02832,FMP5584,EPA 2023
"Tomfoolery Serious Chocolate, Inc.","Frozen Cakes, Pies, and Other Pastries Manufacturing",311813,5362 Oceanus Dr Ste C,Huntington Beach,CA,Orange,92649,7149036800,www.sweettraders.com,2.9415,9.435,FMP13345,EPA 2023
Tomi Cellars LLC,Wineries,312130,22287 Mulholland Hwy,Calabasas,CA,Los Angeles,91302,,,1.7841655,5.7227950000000005,FMP8389,EPA 2023
"Tom's Bakery, Inc.",Cookie and Cracker Manufacturing,311821,295 9th St,Oakland,CA,Alameda,94607,5108325025,www.personalized-fortune-cookies.com,5.247,16.830000000000002,FMP17246,EPA 2023
TOM'S MOM'S SWEET TREATS,Retail Bakeries,311811,4033 La Colina Rd,Santa Barbara,CA,Santa Barbara,93110,8057054064,,0.9708275000000001,3.1139750000000004,FMP4021,EPA 2023
"Tom's Secret Winery Tours, LLC",Wineries,312130,1110 Lark Ave,Sonoma,CA,Sonoma,95476,7079964413,www.ultimatewinetours.com,2.631503,8.44067,FMP12309,EPA 2023
Tong Dumpling Pot,Ice Cream and Frozen Dessert Manufacturing,311520,6184 Bollinger Rd,San Jose,CA,Santa Clara,95129,4089960317,,22.6423685,72.62646500000001,FMP31366,EPA 2023
TONY T'S BAKERY,Retail Bakeries,311811,6212 Athena St,Chino,CA,San Bernardino,91710,4046806792,,19.10173,61.26970000000001,FMP29316,EPA 2023
"Tony's Bakery, Inc.",Retail Bakeries,311811,1627 S Glendora Ave,Glendora,CA,Los Angeles,91740,,,2.5165195000000002,8.071855000000001,FMP11917,EPA 2023
Tony's Cafe,Retail Bakeries,311811,30100 Town Center Dr M,Laguna Niguel,CA,Orange,92677,9494959101,,5.13305,16.4645,FMP17143,EPA 2023
Tooth and Nail Winery,Wineries,312130,3090 Anderson Rd,Paso Robles,CA,San Luis Obispo,93446,8053696100,www.rabblewine.com,47.839814000000004,153.44846,FMP35521,EPA 2023
Top of The Hill Vineyard LLC,Wineries,312130,348 24th St,Paso Robles,CA,San Luis Obispo,93446,,,1.6530965,5.302385,FMP7561,EPA 2023
Top This Frozen Deserts Treats,Retail Bakeries,311811,540 Bogue Rd,Yuba City,CA,Sutter,95991,5308708488,,0.8867430000000001,2.8442700000000003,FMP2889,EPA 2023
"Top This Frozen Yogurt, Inc.",Ice Cream and Frozen Dessert Manufacturing,311520,3653 Strata Dr,Carlsbad,CA,San Diego,92010,,www.ttfroyo.com,10.028024,32.16536,FMP21684,EPA 2023
"Topanga's Finest, Inc.",Wet Corn Milling,311221,22286 Ybarra Rd,Woodland Hills,CA,Los Angeles,91364,8189925778,www.topangasfinest.com,0.34450000000000003,1.105,FMP91,EPA 2023
Topel Winery Tasting Room,Wineries,312130,125 Matheson St,Healdsburg,CA,Sonoma,95448,,www.topelwines.com,32.957785,105.71365,FMP34099,EPA 2023
"Torn Ranch, Inc.",Nonchocolate Confectionery Manufacturing,311340,2198 S McDowell Blvd EXT,Petaluma,CA,Sonoma,94954,4155063000,www.tornranch.com,343.812749,1102.7956100000001,FMP40923,EPA 2023
"Torn Ranch, Inc.",Nonchocolate Confectionery Manufacturing,311340,169 Paul Dr,San Rafael,CA,Marin,94903,,www.tornranch.com,,,FMP38146,EPA 2023
"Torrance Brewing Co., Inc.",Breweries,312120,1266 Sartori Ave,Torrance,CA,Los Angeles,90501,,www.thedudesbrew.com,9.539576,30.598640000000003,FMP21247,EPA 2023
Torrin Vineyard LLC,Wineries,312130,2642 Anderson Rd,Paso Robles,CA,San Luis Obispo,93446,8055502058,www.torrinwine.com,2.990896,9.593440000000001,FMP13474,EPA 2023
"Tortilla Factory, LLC",Soft Drink Manufacturing,312111,1815 N Main St,Los Angeles,CA,Los Angeles,90031,2136149900,,9.540000000000001,30.6,FMP21253,EPA 2023
Tortilla Flats LLC,Tortilla Manufacturing,311830,4722 Mission St,San Francisco,CA,San Francisco,94112,,,41.4697705,133.016245,FMP31877,EPA 2023
Tortilla Heaven Productions LLC,Tortilla Manufacturing,311830,156 N Las Palmas Ave,Los Angeles,CA,Los Angeles,90004,,,1.6165,5.1850000000000005,FMP6994,EPA 2023
Tortilla Republic LLC,Tortilla Manufacturing,311830,8454 Melrose Ave,West Hollywood,CA,Los Angeles,90069,3238526888,www.tortillarepublic.com,13.8428315,44.401535,FMP24987,EPA 2023
Tortilla Spoon Corporation,Tortilla Manufacturing,311830,300 W 5th St,Santa Ana,CA,Orange,92701,7146471517,,28.9705155,92.924295,FMP33370,EPA 2023
"Tortilleria El Toro II, Inc.",Tortilla Manufacturing,311830,6850 E Washington Blvd,Commerce,CA,Los Angeles,90040,3238387676,,27.5045885,88.22226500000001,FMP33017,EPA 2023
Tortilleria Guadalajara,Retail Bakeries,311811,430 S Gateway Dr,Madera,CA,Madera,93637,5594798745,,3.167174,10.15886,FMP13898,EPA 2023
Tortilleria La California Inc,Tortilla Manufacturing,311830,2241 Cypress Ave,Los Angeles,CA,Los Angeles,90065,3232218940,,84.9433385,272.459765,FMP36669,EPA 2023
"Tortilleria Los Reyes, Inc.",Tortilla Manufacturing,311830,218 Main St,Vista,CA,San Diego,92084,7609415041,www.tortillerialosreyes.com,6.3423775000000004,20.343475,FMP18178,EPA 2023
Tortilleria Moreno,Tortilla Manufacturing,311830,462 N Scovell Ave Ste C,San Jacinto,CA,Riverside,92582,9514876425,www.tamalesmoreno.com,3.975,12.750000000000002,FMP15660,EPA 2023
Tortilleria Nueva Inc,Tortilla Manufacturing,311830,510 E Main St,Santa Maria,CA,Santa Barbara,93454,8056235468,www.tortilleriamexico.com,2.9184715,9.361135,FMP13282,EPA 2023
Tortilleria Temecula,Tortilla Manufacturing,311830,25795 Jefferson Ave,Murrieta,CA,Riverside,92562,9516985944,,30.2454835,97.01381500000001,FMP33642,EPA 2023
"Tortilleria Villanueva, Inc.",Tortilla Manufacturing,311830,720 Doolittle Way,Nipomo,CA,San Luis Obispo,93444,8052682912,,7.4250085,23.816065000000002,FMP19237,EPA 2023
Toss Noodle Bar,All Other Miscellaneous Food Manufacturing,311999,2272 Shattuck Ave,Berkeley,CA,Alameda,94704,5108458677,www.tossnoodlebar.onthemenu.us,11.705156,37.54484,FMP23017,EPA 2023
"Totally Nourished, LLC",Retail Bakeries,311811,112 Shadewell Dr,Danville,CA,Contra Costa,94506,2013171767,,0.9754120000000001,3.12868,FMP4099,EPA 2023
Totally Tortilla,Tortilla Manufacturing,311830,210 Plaza St,Healdsburg,CA,Sonoma,95448,7074770513,,3.7497235,12.027415000000001,FMP15253,EPA 2023
"Totful Treats, LLC",Retail Bakeries,311811,4443 Long Branch Ave,San Diego,CA,San Diego,92107,4023128632,,17.4637915,56.015935000000006,FMP28168,EPA 2023
Tous Les Jours,Retail Bakeries,311811,7151 Amador Plaza Rd,Dublin,CA,Alameda,94568,9258287081,www.tljus.com,47.700636,153.00204000000002,FMP1451,EPA 2023
Tous Les Jours,Retail Bakeries,311811,9618 Garden Grove Blvd # 101,Garden Grove,CA,Orange,92844,7146368397,www.tljus.com,13.956543,44.766270000000006,FMP11760,EPA 2023
Tous Les Jours,Retail Bakeries,311811,404 E 2nd St,Los Angeles,CA,Los Angeles,90012,,,12.34317,39.591300000000004,FMP14770,EPA 2023
Tous Les Jours,Retail Bakeries,311811,46819 Warm Springs Blvd,Fremont,CA,Alameda,94539,5102499350,www.tljus.com,1.5315940000000001,4.912660000000001,FMP646,EPA 2023
Tous Les Jours,Retail Bakeries,311811,1849 El Camino Real,Burlingame,CA,San Mateo,94010,6502399629,,0.8867430000000001,2.8442700000000003,FMP6694,EPA 2023
Tous Les Jours USA LLC,Retail Bakeries,311811,2825 S Diamond Bar Blvd,Diamond Bar,CA,Los Angeles,91765,9095980500,www.tljus.com,9.2573775,29.693475000000003,FMP8048,EPA 2023
"Toute Sweet, Llc.",Retail Bakeries,311811,2401 Broadway St,Redwood City,CA,San Mateo,94063,,www.harvinlaw.com,25.2591375,81.019875,FMP32305,EPA 2023
"Towne Park Brew, Inc.",Breweries,312120,1566 W Lincoln Ave,Anaheim,CA,Orange,92801,7148442492,www.towneparkbrew.com,6.625,21.25,FMP18359,EPA 2023
TP Banh Bao 3,Commercial Bakeries,311812,11271 Camino Ruiz,San Diego,CA,San Diego,92126,8588605226,www.tpbanhbao3.com,15.4612925,49.592825000000005,FMP26524,EPA 2023
Tracy Wolf Pastry,Retail Bakeries,311811,1462 153rd Ave,San Leandro,CA,Alameda,94578,5108280154,,1.1910955,3.820495,FMP5404,EPA 2023
Traditional Brewing Services,Breweries,312120,1430 Vantage CT Ste 104,Vista,CA,San Diego,92081,,,0.396228,1.27092,FMP105,EPA 2023
"Transhumance Holding Company, Inc.",Animal (except Poultry) Slaughtering,311611,7390 Rio Dixon Rd,Dixon,CA,Solano,95620,7076932303,www.superiorfarms.com,,,FMP41706,EPA 2023
"Transhumance Holding Company, Inc.",Meat Processed from Carcasses,311612,2851 E 44th St,Vernon,CA,Los Angeles,90058,3235835503,www.superiorfarms.com,,,FMP43071,EPA 2023
Tra'sure Treats L.L.C.,Retail Bakeries,311811,3301 Arena Blvd APT 214,Sacramento,CA,Sacramento,95834,,,0.8867430000000001,2.8442700000000003,FMP2232,EPA 2023
Treana Winery LLC,Wineries,312130,4280 Second Wind Way,Paso Robles,CA,San Luis Obispo,93446,8052372932,www.hopefamilywines.com,119.599535,383.62115,FMP37150,EPA 2023
"Treasure Cove Products, LLC",Commercial Bakeries,311812,2269 Chestnut St,San Francisco,CA,San Francisco,94123,,www.treasure-cove.com,10.4722965,33.590385000000005,FMP21968,EPA 2023
Treasury Wine Estates Americas Company,Wineries,312130,555 Gateway Dr,NAPA,CA,Napa,94558,7072594500,www.treasurywineestates.com,12047.069547000001,38641.54383,FMP42855,EPA 2023
