name,naics_description,naics_code,address,city,state,county,zip,phone,website,excess_food_low,excess_food_high,unique_id,data_source,latitude,longitude,geocode_status
Urban Foodies Kitchen LLC,All Other Miscellaneous Food Manufacturing,311999,8922 Norris Ave,Sun Valley,CA,Los Angeles,91352,3104336602,www.foodiesurbankitchen.com,6.6187725,21.230025,FMP18332,EPA 2023,34.231251395696,-118.374721625597,success
"Urban Foods, LLC",Distilleries,312140,865 Stillwater Rd Ste 8,West Sacramento,CA,Yolo,95605,9169609076,www.urbanfoods.com,8.898514500000001,28.542405000000002,FMP20673,EPA 2023,38.58785121006,-121.558363317003,success
Urban Pickles Inc,Fruit and Vegetable Canning,311421,3636 Villa Ter APT D,San Diego,CA,San Diego,92104,6199291458,,22.2088815,71.236035,FMP31127,EPA 2023,32.744633861094,-117.135797402951,success
"Urban Tortilla, Inc.",Tortilla Manufacturing,311830,2169 Harbor Bay Pkwy,Alameda,CA,Alameda,94502,6508212317,,39.8108705,127.69524500000001,FMP34976,EPA 2023,37.72894344944,-122.24799522509,success
"Urbano Wines, LLC",Wineries,312130,4145 Laguna Ave,Oakland,CA,Alameda,94602,5106478393,www.urbanocellars.com,4.851514,15.56146,FMP16838,EPA 2023,37.805198981734,-122.204725827441,success
Urista Bakery,Retail Bakeries,311811,3706 McCall Ave Ste 106,Selma,CA,Fresno,93662,5598964188,,1.5997255000000001,5.131195,FMP6962,EPA 2023,36.587779499474,-119.610554395291,success
Us-Eu Inc,Soft Drink Manufacturing,312111,3136 Dona Sofia Dr,Studio City,CA,Los Angeles,91604,8186813138,,55.8103515,179.01433500000002,FMP35912,EPA 2023,34.127843334912,-118.373652180725,success
V Is For Vino LLC,Wineries,312130,914 Lincoln Blvd Unit 4,Santa Monica,CA,Los Angeles,90403,4402212335,www.visforvino.com,22.32413,71.6057,FMP31207,EPA 2023,34.02598697784,-118.499054460748,success
V LLC,Wineries,312130,904 Hilldale Ave APT 4,West Hollywood,CA,Los Angeles,90069,,,27.9051625,89.507125,FMP33146,EPA 2023,34.087405052417,-118.38659889759,success
V Tropical Bake Shop,Retail Bakeries,311811,131 W Carson St,Carson,CA,Los Angeles,90745,3108307633,,2.067,6.630000000000001,FMP9881,EPA 2023,33.831610466181,-118.280251437112,success
"V Vineyards, LLC",Wineries,312130,1350 Ocean Ave,Emeryville,CA,Alameda,94608,4158471169,,26.32881,84.4509,FMP32597,EPA 2023,37.845840000766,-122.29031987795,success
"V. K. Vineyard, LLC",Wineries,312130,1037 Dealy Ln,NAPA,CA,Napa,94559,,,2.528842,8.11138,FMP11982,EPA 2023,38.259113413424,-122.339248577205,success
"VA Filtration Usa, LLC",Wineries,312130,110 Dodd CT,American Canyon,CA,Napa,94503,7075522616,www.vafiltration.com,20.195279,64.77731,FMP30110,EPA 2023,38.194386378725,-122.257443759521,success
"Vacaville Fruit Co., Inc.",Dried and Dehydrated Food Manufacturing,311423,2055 Cessna Dr Ste 200,Vacaville,CA,Solano,95688,7074485292,www.vacavillefruit.com,142.130577,455.89053,FMP37357,EPA 2023,38.388216938745,-121.961433269365,success
Valdez Family Winery,Wineries,312130,5120 Stoetz Ln,Sebastopol,CA,Sonoma,95472,7078944002,www.valdezfamilywinery.com,2.953266,9.47274,FMP13387,EPA 2023,38.438084369537,-122.940432663465,success
Valdez Masonry,Ice Cream and Frozen Dessert Manufacturing,311520,571 Maitland Ave,San Diego,CA,San Diego,92154,6197483297,,27.894377,89.47253,FMP33124,EPA 2023,32.585801620945,-117.056437796454,success
Valerio S Tropical Bake Shop,Retail Bakeries,311811,1420 Southgate Ave,Daly City,CA,San Mateo,94015,6507314720,,2.490894,7.989660000000001,FMP11817,EPA 2023,37.675565494464,-122.478795206541,success
Valerios Tropical Bake Shop,Retail Bakeries,311811,3573 Callan Blvd,South San Francisco,CA,San Mateo,94080,6508781611,www.valeriostropicalbakeshop.com,0.9754120000000001,3.12868,FMP40311,EPA 2023,37.644333287189,-122.463181916604,success
Valerios Tropical Bake Shop,Retail Bakeries,311811,11098 Foothill Blvd,Rancho Cucamonga,CA,San Bernardino,91730,9099483888,www.valeriostropicalbakeshop.com,,,FMP4248,EPA 2023,34.106650086645,-117.561535992387,success
Valerio's Tropical Bakeshop,Retail Bakeries,311811,2030 Diamond Blvd,Concord,CA,Contra Costa,94520,9256897299,,,,FMP41220,EPA 2023,37.973085187744,-122.05705800687,success
Valerio's Tropical Bakeshop,Retail Bakeries,311811,2180 Barranca Pkwy,Irvine,CA,Orange,92606,9492510668,,,,FMP41341,EPA 2023,33.699889421967,-117.835334681106,success
Valhalla Vineyards,Wineries,312130,1693 Arbor Rd,Paso Robles,CA,San Luis Obispo,93446,,www.vinarium-usa.com,1.222975,3.92275,FMP5492,EPA 2023,35.590467417632,-120.712895758274,success
Vallarta Bakery,Retail Bakeries,311811,2874 W Rialto Ave,Rialto,CA,San Bernardino,92376,9098209943,,38.20346,122.53940000000001,FMP34757,EPA 2023,34.09961751926,-117.352518080308,success
"Valley Creamery, LLC",Creamery Butter Manufacturing,311512,1484 Rosecrest Ter,San Jose,CA,Santa Clara,95126,4082866073,,16.1731355,51.87609500000001,FMP27121,EPA 2023,37.330883900348,-121.922750347715,success
"Valley Lahvosh Baking Company, Incorporated",Commercial Bakeries,311812,502 M St,Fresno,CA,Fresno,93721,5594852700,www.valleylahvosh.com,104.870623,336.37747,FMP36960,EPA 2023,36.731227040274,-119.781629033714,success
"Valley Oak Winery, LLC",Wineries,312130,11809 E Belmont Ave,Sanger,CA,Fresno,93657,5593042012,www.valleyoakwinery.com,2.670882,8.566980000000001,FMP12510,EPA 2023,36.75008515131,-119.576934120609,success
Valley of The Moon Winery,Wineries,312130,134 Church St,Sonoma,CA,Sonoma,95476,7079394500,www.valleyofthemoonwinery.com,27.4648385,88.09476500000001,FMP32979,EPA 2023,38.29329130535,-122.46096431184,success
"Valley Protein, LLC",Meat Processed from Carcasses,311612,1828 E Hedges Ave,Fresno,CA,Fresno,93703,5594987115,www.valleyproteinfresno.com,593.5391825,1903.8049250000001,FMP38482,EPA 2023,36.759480917067,-119.788844390495,success
Valley Sun Products of Cali,All Other Miscellaneous Food Manufacturing,311999,3324 Orestimba Rd,Newman,CA,Stanislaus,95360,2098621200,www.valleysun.com,81.3449565,260.91778500000004,FMP36604,EPA 2023,37.318565836585,-121.080740208254,success
Valley To The Sea Winery LLC,Wineries,312130,508 E Arrellaga St,Santa Barbara,CA,Santa Barbara,93103,,,3.420938,10.97282,FMP14552,EPA 2023,34.432451749357,-119.703757246622,success
"Valley View Vintners, Inc.",Wineries,312130,100 Pythian Rd,Santa Rosa,CA,Sonoma,95409,,,32.957785,105.71365,FMP34097,EPA 2023,38.435496491379,-122.578090326532,success
Valley Vineyard Christian Fell,Wineries,312130,7419 Nita Ave,Canoga Park,CA,Los Angeles,91303,8184569213,,16.7430975,53.704275,FMP27624,EPA 2023,34.205173157863,-118.613667361571,success
"Valley Vino, LLC",Wineries,312130,1555 Mission Dr,Solvang,CA,Santa Barbara,93463,,,15.955279,51.177310000000006,FMP26908,EPA 2023,34.596117468119,-120.14354618476,success
Valor Winery,Wineries,312130,2133 Research Dr,Livermore,CA,Alameda,94550,,www.valorwinery.com,17.55254,56.3006,FMP28236,EPA 2023,37.678076062583,-121.72128664013,success
Vals Baking Co,Commercial Bakeries,311812,893 Birch Hill St,Newbury Park,CA,Ventura,91320,8185177478,,6.3291010000000005,20.300890000000003,FMP18169,EPA 2023,34.176577560941,-118.901958776643,success
Vampire Penguin LLC,Ice Cream and Frozen Dessert Manufacturing,311520,907 K St,Sacramento,CA,Sacramento,95814,9165534197,www.vampirepenguin.com,52.4503635,168.237015,FMP41854,EPA 2023,38.579581806355,-121.495121866211,success
Vampire Penguin LLC,Ice Cream and Frozen Dessert Manufacturing,311520,6700 Lonetree Blvd # 700,Rocklin,CA,Placer,95765,9168996959,www.vampirepenguin.com,,,FMP42925,EPA 2023,38.798194663102,-121.292506809906,success
Vampire Penguin LLC,Ice Cream and Frozen Dessert Manufacturing,311520,3144 Broadway Ste C5,Eureka,CA,Humboldt,95501,7077986121,www.vampirepenguin.com,,,FMP35719,EPA 2023,40.780157334942,-124.185971874241,success
"Vampire.com, Inc.",Wineries,312130,1875 Century Park E # 700,Los Angeles,CA,Los Angeles,90067,3102746600,www.vampire.com,5.035,16.150000000000002,FMP17036,EPA 2023,34.061870000649,-118.415041052221,success
Van Bakery,Retail Bakeries,311811,13026 Sherman Way,North Hollywood,CA,Los Angeles,91605,8187655454,www.vanbakeryla.com,12.34317,39.591300000000004,FMP23494,EPA 2023,34.20113484178,-118.416587319341,success
"Van Brunt Lewis, LLC",Wineries,312130,6525 Washington St,Yountville,CA,Napa,94599,,,2.4296525,7.7932250000000005,FMP11577,EPA 2023,38.402445172572,-122.362175198997,success
Van Cookies Vlinder LLC,Retail Bakeries,311811,521 Rollins Rd,Burlingame,CA,San Mateo,94010,6507013773,www.cookiesvanvlinder.com,18.9443465,60.76488500000001,FMP29249,EPA 2023,37.586630370256,-122.34280397013,success
Van Ruiten Family Winery,Wineries,312130,2715 W Kettleman Ln # 203,Lodi,CA,San Joaquin,95242,2093405301,www.vrwinery.com,2.128639,6.827710000000001,FMP10170,EPA 2023,38.115561157736,-121.309704730063,success
Van Ruiten-Taylor Winery LLC,Wineries,312130,340 W Highway 12,Lodi,CA,San Joaquin,95242,2093345722,www.vrwinery.com,62.7363385,201.22976500000001,FMP36137,EPA 2023,38.115445725562,-121.323344501774,success
Van S Bakery,Retail Bakeries,311811,13221 Harbor Blvd,Garden Grove,CA,Orange,92843,7145901888,,2.5561635000000003,8.199015000000001,FMP12078,EPA 2023,33.771238097818,-117.920452778348,success
Vanessa Mexican Bakery,Retail Bakeries,311811,242 N A St,Oxnard,CA,Ventura,93030,8054869966,,17.1423995,54.985055,FMP27918,EPA 2023,34.204726671476,-119.178429369733,success
Vanessa Panadderia,Retail Bakeries,311811,1221 Saviers Rd,Oxnard,CA,Ventura,93033,8054865922,,3.1741965,10.181385,FMP13919,EPA 2023,34.187901536441,-119.17753857379,success
Vanessa's Bakery,Retail Bakeries,311811,2747 Beverly Blvd,Los Angeles,CA,Los Angeles,90057,2133882116,,1.290974,4.14086,FMP5673,EPA 2023,34.070469456113,-118.278905762185,success
Vanilla Flour Bakery LLC,Retail Bakeries,311811,4930 Abbeyville Ave,Woodland Hills,CA,Los Angeles,91364,,www.vanillaflourbakery.com,15.4289625,49.489125,FMP26475,EPA 2023,34.159377961039,-118.631989746386,success
"Vannelli Foods, LLC",All Other Miscellaneous Food Manufacturing,311999,4031 Alvis CT,Rocklin,CA,Placer,95677,9164121204,www.vannellibrands.com,98.354856,315.47784,FMP36884,EPA 2023,38.809233887498,-121.217358137931,success
Varda Vineyards LLC,Wineries,312130,2200 Jerrold Ave,San Francisco,CA,San Francisco,94124,,www.vardavineyards.com,19.8961205,63.817745,FMP29934,EPA 2023,37.74480328839,-122.399875592163,success
Varillas Bakery LLC,Retail Bakeries,311811,133 W Anaheim St,Long Beach,CA,Los Angeles,90813,5625915450,,18.514755,59.386950000000006,FMP28841,EPA 2023,33.782650466793,-118.19327501438,success
Varni Brothers Corporation,Soft Drink Manufacturing,312111,215 Hosmer Ave,Modesto,CA,Stanislaus,95351,2095211777,www.noahs7up.com,1741.744459,5586.727510000001,FMP38949,EPA 2023,37.622860261016,-120.991207866762,success
Vdv Ventures LLC,Wineries,312130,11 Laurel CT,Hollister,CA,San Benito,95023,8319027708,,19.107772,61.289080000000006,FMP29321,EPA 2023,36.85438903971,-121.366270787459,success
"Veggie Mama, Inc.",Ice Cream and Frozen Dessert Manufacturing,311520,37 La Paloma,Dana Point,CA,Orange,92629,9499038162,,4.650379,14.916310000000001,FMP16606,EPA 2023,33.489789850415,-117.695321454267,success
"Velvet Axe, Inc., A California Corporation",Retail Bakeries,311811,3852 Hellman Ave,Los Angeles,CA,Los Angeles,90032,3236332434,www.velvetaxe.com,18.514755,59.386950000000006,FMP28876,EPA 2023,34.090235254132,-118.184116685863,success
Vendee & Vendor Company,All Other Miscellaneous Food Manufacturing,311999,55 S Raymond Ave Ste 302,Alhambra,CA,Los Angeles,91801,6269268037,,13.752281,44.111090000000004,FMP24924,EPA 2023,34.090459198703,-118.145059270084,success
"Venecia Bakery, Inc.",Retail Bakeries,311811,1427 W Whittier Blvd,Montebello,CA,Los Angeles,90640,,,24.68634,79.18260000000001,FMP32086,EPA 2023,34.011588289693,-118.115910303263,success
Venga Empanadas,Retail Bakeries,311811,822 Main St,Redwood City,CA,San Mateo,94063,6505498932,www.vengaempanadas.com,18.9443465,60.76488500000001,FMP29252,EPA 2023,37.486247881406,-122.226354817398,success
Venice Bakery,Retail Bakeries,311811,1531 Crenshaw Blvd,Los Angeles,CA,Los Angeles,90019,3239395579,,3.445,11.05,FMP14630,EPA 2023,34.045450878053,-118.328075585689,success
Venice Baking Co.,Commercial Bakeries,311812,134 Main St,El Segundo,CA,Los Angeles,90245,3103227357,www.venicebakery.com,18.514755,59.386950000000006,FMP28843,EPA 2023,33.916893421013,-118.415845365427,success
Ventana Vineyards,Wineries,312130,1172 S Main St,Salinas,CA,Monterey,93901,,,2.851506,9.14634,FMP13008,EPA 2023,36.65828408799,-121.659375352608,success
"Ventura Coastal, LLC","Frozen Fruit, Juice, and Vegetable Manufacturing",311411,2325 Vista Del Mar Dr,Ventura,CA,Ventura,93001,8056537000,www.venturacoastal.com,500.30622,1604.7558000000001,FMP38388,EPA 2023,34.264930646018,-119.266292369301,success
"Venture Capital Enterprises, LLC",Ice Cream and Frozen Dessert Manufacturing,311520,10669 Wellworth Ave,Los Angeles,CA,Los Angeles,90024,9142757305,,39.75,127.50000000000001,FMP34946,EPA 2023,34.059175950646,-118.434236035053,success
Venturi Family Vineyards,Wineries,312130,1900 Oak Hollow Rd,Cloverdale,CA,Sonoma,95425,,,21.9718655,70.475795,FMP31012,EPA 2023,38.730087724921,-122.966509005448,success
"Venus Foods, Inc.",Animal (except Poultry) Slaughtering,311611,770 S Stimson Ave,City of Industry,CA,Los Angeles,91745,6263695188,www.venusfoods.com,99.51015,319.18350000000004,FMP36903,EPA 2023,34.012315228088,-117.954294237554,success
Veranos Fruit and Juices,"Frozen Fruit, Juice, and Vegetable Manufacturing",311411,4104 Columbia Ave,Pico Rivera,CA,Los Angeles,90660,,,15.977433,51.24837,FMP26931,EPA 2023,34.015552825645,-118.083166507464,success
Veranos Fruit Juice,"Frozen Fruit, Juice, and Vegetable Manufacturing",311411,6670 Rosemead Blvd,Pico Rivera,CA,Los Angeles,90660,,,1.6530965,5.302385,FMP7762,EPA 2023,33.984767278591,-118.095678140558,success
"Verde Vineyards, LLC",Wineries,312130,2143 Buena Vista Ave,Gilroy,CA,Santa Clara,95020,4087109228,www.verdevineyards.com,23.837969,76.46141,FMP31821,EPA 2023,37.052239459938,-121.549219338483,success
Vergeer Trading Company,Flour Milling,311211,54 N Seaward Ave,Ventura,CA,Ventura,93001,8057650830,,26.5,85,FMP32740,EPA 2023,34.276906864339,-119.264927895167,success
"Verite, LLC",Wineries,312130,4611 Thomas Rd,Healdsburg,CA,Sonoma,95448,7074339000,www.veritewines.com,16.8174565,53.942785,FMP27694,EPA 2023,38.613416893472,-122.767856122689,success
Vermeil Wine,Wineries,312130,1018 1st St,NAPA,CA,Napa,94559,7072549881,www.vermeilwines.com,3.46514,11.114600000000001,FMP14696,EPA 2023,38.299165506842,-122.285666012701,success
Vermeil Wine Group LLC,Wineries,312130,1018 1st St,NAPA,CA,Napa,94559,7073413054,www.vermeilwines.com,33.0109175,105.88407500000001,FMP34124,EPA 2023,38.299165506842,-122.285666012701,success
Veronica Foods Company,Fats and Oils Refining and Blending,311225,1991 Dennison St,Oakland,CA,Alameda,94606,5105356833,www.evoliveoil.com,323.0507675,1036.200575,FMP38096,EPA 2023,37.779465480569,-122.240555009009,success
Veros's Bakery,Retail Bakeries,311811,12441 San Fernando Rd,Sylmar,CA,Los Angeles,91342,8183677776,,9.2573775,29.693475000000003,FMP20930,EPA 2023,34.296625211157,-118.456045118759,success
Versa Vice Wines,Wineries,312130,1461 Railroad Ave Ste 100,Saint Helena,CA,Napa,94574,7079685620,www.viceversawine.com,59.419678,190.59142000000003,FMP36031,EPA 2023,38.5065964968,-122.47055914413,success
Very Good Baking Company,Retail Bakeries,311811,207 S Lumill St APT A,Ridgecrest,CA,Kern,93555,4357642230,,10.987801000000001,35.24389,FMP22451,EPA 2023,35.62051101787,-117.643351659719,success
Very Very Rice Cake Studio,Cookie and Cracker Manufacturing,311821,2035 Northam Dr,Fullerton,CA,Orange,92833,2132632022,www.koreatownladirectory.com,20.934841,67.14949,FMP30462,EPA 2023,33.885528484634,-117.958268204554,success
"Vesuvio Foods, Inc.",All Other Miscellaneous Food Manufacturing,311999,201 E 3rd Ave,San Mateo,CA,San Mateo,94401,6504552928,www.vesuvio.com,10.984409,35.23301,FMP22425,EPA 2023,37.565067938885,-122.323151989646,success
"Vezer Family Vineyards, LLC",Wineries,312130,5066 Clayton Rd,Fairfield,CA,Solano,94534,,www.vezerfamilyvineyard.com,11.716498,37.58122,FMP23023,EPA 2023,38.294207858881,-122.097859636025,success
Vezers Family Vineyard,Wineries,312130,2522 Mankas Corner Rd,Fairfield,CA,Solano,94534,7074293935,www.vezerfamilyvineyard.com,41.48151,133.0539,FMP35121,EPA 2023,38.286227230016,-122.107161814972,success
"VHA Creamery, Inc.",Creamery Butter Manufacturing,311512,492 Chelsea Xing,San Jose,CA,Santa Clara,95138,,,16.1731355,51.87609500000001,FMP27122,EPA 2023,37.241797993276,-121.761761149511,success
Via Giusti LLC,Wineries,312130,7782 Giusti Rd,Forestville,CA,Sonoma,95436,7076968933,www.viagiusti.com,38.450758,123.33262,FMP34784,EPA 2023,38.48778965876,-122.901811929439,success
Via Romano Vineyards,Wineries,312130,3400 Carson CT Ste D,Placerville,CA,El Dorado,95667,,www.vrv.vin,19.276895,61.83155000000001,FMP29483,EPA 2023,38.7373685511,-120.705420479323,success
Via Romano Vineyards Inc.,Wineries,312130,6333 New Salem CT,Carmichael,CA,Sacramento,95608,9165025502,,15.980295,51.25755,FMP26932,EPA 2023,38.639337543772,-121.317427670824,success
Via Vega Vineyard and Winery,Wineries,312130,2378 Adobe Rd,Paso Robles,CA,San Luis Obispo,93446,8055914303,www.viavega.com,11.959953500000001,38.362115,FMP23213,EPA 2023,35.68474196399,-120.653703887036,success
"Viaggio, Inc.",Wineries,312130,100 E Taddei Rd,Acampo,CA,San Joaquin,95220,2093681378,www.viaggiowinery.com,34.749556,111.46084,FMP34389,EPA 2023,38.190577979195,-121.31955763439,success
Vibez Jamaican Patty Co LLC,Retail Bakeries,311811,4516 Stanton Dr,Los Angeles,CA,Los Angeles,90065,,,2.4394045,7.824505,FMP11614,EPA 2023,34.134508122017,-118.226560325593,success
Vic Baking & Tutorial LLC,Retail Bakeries,311811,4710 Golden Sky Way # 1,San Diego,CA,San Diego,92154,,,0.8867430000000001,2.8442700000000003,FMP2701,EPA 2023,32.590543071155,-117.030468464755,success
Vicarmont Vineyards & Winery,Wineries,312130,112 W Pine St,Lodi,CA,San Joaquin,95240,2093656622,www.vicarmont.com,4.5414905,14.567045,FMP16484,EPA 2023,38.134110562967,-121.273886887699,success
Vicolo Wholesale LLC,Flour Milling,311211,31112 San Clemente St,Hayward,CA,Alameda,94544,5104756019,www.vicolopizza.com,206.9260185,663.724965,FMP37724,EPA 2023,37.610124282803,-122.052484382687,success
Victor Chhuon Lam,Commercial Bakeries,311812,9683 Sycamore Ave,Fontana,CA,San Bernardino,92335,6194420091,,1.9943105,6.396845000000001,FMP9480,EPA 2023,34.078022704177,-117.460876268763,success
"Victor Packing, Inc.",Dried and Dehydrated Food Manufacturing,311423,11687 Road 27 1/2,Madera,CA,Madera,93637,5596735908,www.victorpacking.com,288.9424055,926.7963950000001,FMP38009,EPA 2023,36.919325666912,-120.046535268356,success
Victoria Baker Romero,Retail Bakeries,311811,10756 Vista Valle Dr,San Diego,CA,San Diego,92131,8585860393,,17.4637915,56.015935000000006,FMP28158,EPA 2023,32.907257518951,-117.099499623332,success
VIDA NATURAL BAKING CO.,Retail Bakeries,311811,152 Aero Camino Ste G,Goleta,CA,Santa Barbara,93117,8058450901,www.vidanaturalbaking.com,11.7404805,37.658145000000005,FMP23035,EPA 2023,34.432993413253,-119.848395397332,success
Vida Natural Baking Company,Retail Bakeries,311811,1515 Alta Vista Rd,Santa Barbara,CA,Santa Barbara,93103,8057559919,www.vidanaturalbaking.com,2.1140375000000002,6.780875000000001,FMP10101,EPA 2023,34.434020995611,-119.699687875959,success
"Vie Winery, LLC",Wineries,312130,765 San Antonio Rd APT 10,Palo Alto,CA,Santa Clara,94303,4088026208,www.viewinery.com,4.003567,12.84163,FMP15725,EPA 2023,37.416284212938,-122.103359417159,success
